24.6, 8.7, 56.2, 14.4, 67.1, 3.3, 4.7, 16.7, 5.1, 13.3, 18.5, 9.4
26.0, 9.2, 59.1, 15.2, 69.6, 3.4, 4.8, 17.7, 4.8, 12.7, 19.5, 8.5
26.2, 9.2, 59.5, 15.3, 70.1, 3.4, 4.8, 17.8, 4.7, 12.6, 19.7, 8.4
26.2, 9.2, 59.5, 15.3, 70.1, 3.4, 4.8, 17.8, 4.7, 12.6, 19.7, 8.4
26.3, 9.3, 59.7, 15.2, 66.8, 3.4, 4.8, 17.9, 4.7, 12.5, 19.7, 8.5
26.8, 9.4, 60.9, 15.5, 68.3, 3.4, 4.9, 18.3, 4.8, 11.0, 20.2, 8.1
27.2, 8.8, 61.6, 15.3, 63.8, 3.6, 5.1, 18.5, 5.1, 8.5, 20.1, 8.4
27.3, 8.9, 61.8, 15.3, 64.0, 3.6, 5.2, 18.6, 5.1, 8.2, 20.2, 8.4
28.6, 8.5, 65.1, 15.9, 67.4, 3.6, 5.4, 19.0, 5.1, 8.7, 21.2, 7.1
28.6, 8.5, 65.2, 15.9, 67.5, 3.6, 5.4, 18.8, 5.1, 8.7, 21.3, 7.1
29.0, 8.5, 66.1, 15.1, 67.8, 3.6, 5.4, 19.0, 5.1, 8.7, 21.6, 7.2
29.0, 8.5, 66.1, 15.1, 67.8, 3.6, 5.4, 19.0, 5.1, 8.7, 21.6, 7.2
29.6, 8.6, 66.2, 14.7, 67.9, 3.7, 5.5, 19.2, 4.9, 8.8, 20.8, 7.2
29.7, 8.6, 66.5, 14.6, 68.2, 3.6, 5.6, 19.3, 4.9, 8.9, 20.9, 7.2
